idx,id,id_spatial,id_region_type,id_region,year,internal_id,value
1067,24842833,59,2,4000000,2015,"[7, 23]",322.5
1068,24842834,59,2,4000000,2015,"[7, 24]",118.4
1069,24842835,59,2,4000000,2015,"[7, 25]",1223.6
1070,24842836,59,2,4000000,2015,"[7, 26]",174.0
1071,24842837,59,2,4000000,2015,"[7, 27]",8462.9
1072,24842838,59,2,4000000,2015,"[7, 28]",61.0
1073,24843216,59,2,4000000,2015,"[20, 3]",16003.6
1074,24843226,59,2,4000000,2015,"[20, 13]",99.8
1075,24843227,59,2,4000000,2015,"[20, 14]",160.9
1076,24843229,59,2,4000000,2015,"[20, 16]",87.0
1077,24843233,59,2,4000000,2015,"[20, 20]",9773.1
1078,24843234,59,2,4000000,2015,"[20, 21]",3056.1
1079,24843236,59,2,4000000,2015,"[20, 23]",316.6
1080,24843237,59,2,4000000,2015,"[20, 24]",118.4
1081,24843238,59,2,4000000,2015,"[20, 25]",1223.6
1082,24843239,59,2,4000000,2015,"[20, 26]",120.0
1083,24843240,59,2,4000000,2015,"[20, 27]",7331.7
1084,24843738,59,2,4000000,2015,"[36, 29]",2408.4
1085,24843740,59,2,4000000,2015,"[36, 31]",548.4
1086,24843921,59,2,4000000,2015,"[42, 26]",54.0
1087,24843922,59,2,4000000,2015,"[42, 27]",1131.2
1088,24843923,59,2,4000000,2015,"[42, 28]",61.0
1089,24843924,59,2,4000000,2015,"[42, 29]",17234.3
1090,24843926,59,2,4000000,2015,"[42, 31]",4246.1
1091,24843942,59,2,4000000,2015,"[43, 16]",777.3
1092,24843947,59,2,4000000,2015,"[43, 21]",0.8
1093,24843989,59,2,4000000,2015,"[45, 1]",14623.7
1094,24843991,59,2,4000000,2015,"[45, 3]",18774.8
1095,24843994,59,2,4000000,2015,"[45, 6]",32.9
1096,24843995,59,2,4000000,2015,"[45, 7]",3505.3
1097,24843998,59,2,4000000,2015,"[45, 10]",5173.7
1098,24843999,59,2,4000000,2015,"[45, 11]",11969.1
1099,24844000,59,2,4000000,2015,"[45, 12]",1794.8
1100,24844001,59,2,4000000,2015,"[45, 13]",4850.5
1101,24844005,59,2,4000000,2015,"[45, 17]",230.2
1102,24844273,59,2,4000000,2015,"[54, 6]",32.9
1103,24844274,59,2,4000000,2015,"[54, 7]",157.8
1104,24844277,59,2,4000000,2015,"[54, 10]",54.9
1105,24844278,59,2,4000000,2015,"[54, 11]",486.3
1106,24844280,59,2,4000000,2015,"[54, 13]",4596.2
1107,24844284,59,2,4000000,2015,"[54, 17]",113.8
1108,24844288,59,2,4000000,2015,"[54, 21]",17732.4
1109,24844293,59,2,4000000,2015,"[54, 26]",54.0
1110,24844294,59,2,4000000,2015,"[54, 27]",46.6
1111,24844295,59,2,4000000,2015,"[54, 28]",61.0
1112,24844296,59,2,4000000,2015,"[54, 29]",8036.3
1113,24844298,59,2,4000000,2015,"[54, 31]",3329.2
1114,24842955,59,2,4000000,2015,"[11, 21]",278.7
1115,24842961,59,2,4000000,2015,"[11, 27]",1632.6
1116,24842985,59,2,4000000,2015,"[12, 20]",9773.1
1117,24842986,59,2,4000000,2015,"[12, 21]",1630.1
1118,24843335,59,2,4000000,2015,"[23, 29]",20054.2
1119,24843366,59,2,4000000,2015,"[24, 29]",1100.1
1120,24843368,59,2,4000000,2015,"[24, 31]",2028.6
1121,24843601,59,2,4000000,2015,"[32, 16]",87.0
1122,24843614,59,2,4000000,2015,"[32, 29]",15.5
1123,24843616,59,2,4000000,2015,"[32, 31]",48.7
1124,24843632,59,2,4000000,2015,"[33, 16]",87.0
1125,24843636,59,2,4000000,2015,"[33, 20]",16003.6
1126,24843645,59,2,4000000,2015,"[33, 29]",27527.4
1127,24843647,59,2,4000000,2015,"[33, 31]",5407.4
1128,24844008,59,2,4000000,2015,"[45, 20]",4825.7
1129,24844009,59,2,4000000,2015,"[45, 21]",27235.7
1130,24844014,59,2,4000000,2015,"[45, 26]",54.0
1131,24844015,59,2,4000000,2015,"[45, 27]",1131.2
1132,24844016,59,2,4000000,2015,"[45, 28]",61.0
1133,24844017,59,2,4000000,2015,"[45, 29]",17234.3
1134,24844019,59,2,4000000,2015,"[45, 31]",4246.1
1135,24844020,59,2,4000000,2015,"[46, 1]",14623.4
1136,24844022,59,2,4000000,2015,"[46, 3]",18774.8
1137,24844026,59,2,4000000,2015,"[46, 7]",3347.6
1138,24844030,59,2,4000000,2015,"[46, 11]",21.2
1139,24844032,59,2,4000000,2015,"[46, 13]",254.3
1140,24844036,59,2,4000000,2015,"[46, 17]",1.5
1141,24844039,59,2,4000000,2015,"[46, 20]",4825.7
1142,24844040,59,2,4000000,2015,"[46, 21]",9489.0
1143,24844046,59,2,4000000,2015,"[46, 27]",252.0
1144,24844048,59,2,4000000,2015,"[46, 29]",8740.8
1145,24844050,59,2,4000000,2015,"[46, 31]",916.9
1146,24844061,59,2,4000000,2015,"[47, 11]",162.1
1147,24844077,59,2,4000000,2015,"[47, 27]",8.7
1148,24844079,59,2,4000000,2015,"[47, 29]",457.2
1149,24844091,59,2,4000000,2015,"[48, 10]",5111.0
1150,24844092,59,2,4000000,2015,"[48, 11]",10455.5
1151,24842904,59,2,4000000,2015,"[10, 1]",33599.0
1152,24842916,59,2,4000000,2015,"[10, 13]",31.6
1153,24842917,59,2,4000000,2015,"[10, 14]",160.9
1154,24842924,59,2,4000000,2015,"[10, 21]",85.0
1155,24842930,59,2,4000000,2015,"[10, 27]",4173.7
1156,24842935,59,2,4000000,2015,"[11, 1]",3117.0
1157,24842947,59,2,4000000,2015,"[11, 13]",38.7
1158,24843195,59,2,4000000,2015,"[19, 13]",3.2
1159,24843198,59,2,4000000,2015,"[19, 16]",87.0
1160,24843203,59,2,4000000,2015,"[19, 21]",85.1
1161,24843209,59,2,4000000,2015,"[19, 27]",3.3
1162,24843214,59,2,4000000,2015,"[20, 1]",39824.2
1163,24843490,59,2,4000000,2015,"[28, 29]",1464.3
1164,24843523,59,2,4000000,2015,"[29, 31]",3330.1
1165,24843543,59,2,4000000,2015,"[30, 20]",16003.6
1166,24843831,59,2,4000000,2015,"[39, 29]",115.9
1167,24843833,59,2,4000000,2015,"[39, 31]",21.3
1168,24843846,59,2,4000000,2015,"[40, 13]",8.6
1169,24843854,59,2,4000000,2015,"[40, 21]",3.7
1170,24843856,59,2,4000000,2015,"[40, 23]",0.30000000000000004
1171,24843862,59,2,4000000,2015,"[40, 29]",2528.1
1172,24843864,59,2,4000000,2015,"[40, 31]",569.6
1173,24843884,59,2,4000000,2015,"[41, 20]",1404.8
1174,24843887,59,2,4000000,2015,"[41, 23]",5.6
1175,24843893,59,2,4000000,2015,"[41, 29]",545.1
1176,24843895,59,2,4000000,2015,"[41, 31]",591.7
1177,24843896,59,2,4000000,2015,"[42, 1]",14623.7
1178,24843898,59,2,4000000,2015,"[42, 3]",18774.8
1179,24843901,59,2,4000000,2015,"[42, 6]",32.9
1180,24843902,59,2,4000000,2015,"[42, 7]",3505.3
1181,24843905,59,2,4000000,2015,"[42, 10]",5173.7
1182,24843906,59,2,4000000,2015,"[42, 11]",11969.1
1183,24843907,59,2,4000000,2015,"[42, 12]",1794.8
1184,24843908,59,2,4000000,2015,"[42, 13]",4850.5
1185,24843911,59,2,4000000,2015,"[42, 16]",777.3
1186,24843912,59,2,4000000,2015,"[42, 17]",230.2
1187,24843915,59,2,4000000,2015,"[42, 20]",4825.7
1188,24843916,59,2,4000000,2015,"[42, 21]",27236.6
1189,24844184,59,2,4000000,2015,"[51, 10]",5118.9
1190,24844185,59,2,4000000,2015,"[51, 11]",11461.6
1191,24844186,59,2,4000000,2015,"[51, 12]",1794.8
1192,24844191,59,2,4000000,2015,"[51, 17]",114.9
1193,24844195,59,2,4000000,2015,"[51, 21]",14.3
1194,24844201,59,2,4000000,2015,"[51, 27]",832.7
1195,24844203,59,2,4000000,2015,"[51, 29]",457.2
1196,24844206,59,2,4000000,2015,"[52, 1]",0.2
1197,24844211,59,2,4000000,2015,"[52, 6]",32.9
1198,24844215,59,2,4000000,2015,"[52, 10]",18.5
1199,24844218,59,2,4000000,2015,"[52, 13]",3347.9
1200,24844222,59,2,4000000,2015,"[52, 17]",62.9
1201,24844226,59,2,4000000,2015,"[52, 21]",12024.9
1202,24844231,59,2,4000000,2015,"[52, 26]",50.9
1203,24844232,59,2,4000000,2015,"[52, 27]",31.7
1204,24844233,59,2,4000000,2015,"[52, 28]",55.6
1205,24844234,59,2,4000000,2015,"[52, 29]",3712.7
1206,24844236,59,2,4000000,2015,"[52, 31]",2484.3
1207,24844237,59,2,4000000,2015,"[53, 1]",0.1
1208,24844243,59,2,4000000,2015,"[53, 7]",157.8
1209,24844246,59,2,4000000,2015,"[53, 10]",36.4
1210,24844247,59,2,4000000,2015,"[53, 11]",486.3
1211,24844249,59,2,4000000,2015,"[53, 13]",1248.3
1212,24844253,59,2,4000000,2015,"[53, 17]",50.9
1213,24844257,59,2,4000000,2015,"[53, 21]",5707.5
1214,24844262,59,2,4000000,2015,"[53, 26]",3.1
1215,24844263,59,2,4000000,2015,"[53, 27]",14.9
1216,24844264,59,2,4000000,2015,"[53, 28]",5.4
1217,24844265,59,2,4000000,2015,"[53, 29]",4323.6
1218,24844267,59,2,4000000,2015,"[53, 31]",844.9
1219,24844268,59,2,4000000,2015,"[54, 1]",0.2
1220,24843800,59,2,4000000,2015,"[38, 29]",3.8
1221,24843825,59,2,4000000,2015,"[39, 23]",0.30000000000000004
1222,24844098,59,2,4000000,2015,"[48, 17]",114.9
1223,24844102,59,2,4000000,2015,"[48, 21]",14.3
1224,24844108,59,2,4000000,2015,"[48, 27]",776.4
1225,24844122,59,2,4000000,2015,"[49, 10]",7.9
1226,24844124,59,2,4000000,2015,"[49, 12]",1794.8
1227,24844154,59,2,4000000,2015,"[50, 11]",844.0
1228,24844170,59,2,4000000,2015,"[50, 27]",47.6
1229,24842689,59,2,4000000,2015,"[3, 3]",1238.7
1230,24842693,59,2,4000000,2015,"[3, 7]",0.9
1231,24842699,59,2,4000000,2015,"[3, 13]",20.8
1232,24842713,59,2,4000000,2015,"[3, 27]",0.30000000000000004
1233,24842718,59,2,4000000,2015,"[4, 1]",54447.8
1234,24842720,59,2,4000000,2015,"[4, 3]",34778.4
1235,24842723,59,2,4000000,2015,"[4, 6]",32.9
1236,24842724,59,2,4000000,2015,"[4, 7]",3505.3
1237,24842727,59,2,4000000,2015,"[4, 10]",5173.7
1238,24842728,59,2,4000000,2015,"[4, 11]",11969.1
1239,24842729,59,2,4000000,2015,"[4, 12]",1794.8
1240,24842730,59,2,4000000,2015,"[4, 13]",4959.0
1241,24842731,59,2,4000000,2015,"[4, 14]",190.2
1242,24842733,59,2,4000000,2015,"[4, 16]",777.3
1243,24842734,59,2,4000000,2015,"[4, 17]",230.2
1244,24842738,59,2,4000000,2015,"[4, 21]",30328.5
1245,24842740,59,2,4000000,2015,"[4, 23]",322.5
1246,24842741,59,2,4000000,2015,"[4, 24]",118.4
1247,24842742,59,2,4000000,2015,"[4, 25]",1223.6
1248,24842743,59,2,4000000,2015,"[4, 26]",174.0
1249,24842744,59,2,4000000,2015,"[4, 27]",8463.2
1250,24842745,59,2,4000000,2015,"[4, 28]",61.0
1251,24842769,59,2,4000000,2015,"[5, 21]",32.2
1252,24889579,59,2,2000000,2015,"[3, 21]",8995.1
1253,24889664,59,2,2000000,2015,"[6, 13]",34.7
1254,24889666,59,2,2000000,2015,"[6, 15]",6.6
1255,24889668,59,2,2000000,2015,"[6, 17]",0.2
1256,24889678,59,2,2000000,2015,"[6, 27]",0.30000000000000004
1257,24889683,59,2,2000000,2015,"[7, 1]",59773.9
1258,24889685,59,2,2000000,2015,"[7, 3]",158.4
1259,24889686,59,2,2000000,2015,"[7, 4]",783.2
1260,24889688,59,2,2000000,2015,"[7, 6]",29.9
1261,24889689,59,2,2000000,2015,"[7, 7]",281.7
1262,24889690,59,2,2000000,2015,"[7, 8]",346093.8
1263,24889694,59,2,2000000,2015,"[7, 12]",10604.0
1264,24889697,59,2,2000000,2015,"[7, 15]",2675.4
1265,24889703,59,2,2000000,2015,"[7, 21]",64077.8
1266,24889705,59,2,2000000,2015,"[7, 23]",791.0
1267,24889706,59,2,2000000,2015,"[7, 24]",1.7000000000000002
1268,24889707,59,2,2000000,2015,"[7, 25]",384.2
1269,24889708,59,2,2000000,2015,"[7, 26]",225.6
1270,24889709,59,2,2000000,2015,"[7, 27]",10022.8
1271,24889710,59,2,2000000,2015,"[7, 28]",359.8
1272,24889711,59,2,2000000,2015,"[7, 29]",19112.3
1273,24889713,59,2,2000000,2015,"[7, 31]",5159.1
1274,24890031,59,2,2000000,2015,"[18, 8]",346093.8
1275,24890039,59,2,2000000,2015,"[18, 16]",8571.9
1276,24890067,59,2,2000000,2015,"[19, 13]",98.5
1277,24890075,59,2,2000000,2015,"[19, 21]",1362.5
1278,24890086,59,2,2000000,2015,"[20, 1]",59701.0
1279,24890093,59,2,2000000,2015,"[20, 8]",346093.8
1280,24890098,59,2,2000000,2015,"[20, 13]",866.3
1281,24890101,59,2,2000000,2015,"[20, 16]",8571.9
1282,24890331,59,2,2000000,2015,"[27, 29]",1.7000000000000002
1283,24890362,59,2,2000000,2015,"[28, 29]",1095.0
1284,24890641,59,2,2000000,2015,"[37, 29]",18.9
1285,24890643,59,2,2000000,2015,"[37, 31]",28.6
1286,24890654,59,2,2000000,2015,"[38, 11]",0.4
1287,24890656,59,2,2000000,2015,"[38, 13]",6.5
1288,24890657,59,2,2000000,2015,"[38, 14]",110.5
1289,24890658,59,2,2000000,2015,"[38, 15]",1199.6
1290,24890659,59,2,2000000,2015,"[38, 16]",222.5
1291,24890660,59,2,2000000,2015,"[38, 17]",0.2
1292,24890661,59,2,2000000,2015,"[38, 18]",14836.1
1293,24890664,59,2,2000000,2015,"[38, 21]",6446.1
1294,24890672,59,2,2000000,2015,"[38, 29]",1775.6
1295,24890674,59,2,2000000,2015,"[38, 31]",1828.6
1296,24890697,59,2,2000000,2015,"[39, 23]",15.4
1297,24890703,59,2,2000000,2015,"[39, 29]",237.0
1298,24890716,59,2,2000000,2015,"[40, 11]",0.4
1299,24890718,59,2,2000000,2015,"[40, 13]",6.6
1300,24890994,59,2,2000000,2015,"[49, 10]",18.9
1301,24890996,59,2,2000000,2015,"[49, 12]",11738.1
1302,24891026,59,2,2000000,2015,"[50, 11]",1969.9
1303,24889504,59,2,2000000,2015,"[1, 8]",560.9
1304,24889517,59,2,2000000,2015,"[1, 21]",8.9
1305,24889519,59,2,2000000,2015,"[1, 23]",791.0
1306,24889520,59,2,2000000,2015,"[1, 24]",1.7000000000000002
1307,24889521,59,2,2000000,2015,"[1, 25]",384.2
1308,24889522,59,2,2000000,2015,"[1, 26]",225.6
1309,24889523,59,2,2000000,2015,"[1, 27]",22165.0
1310,24889524,59,2,2000000,2015,"[1, 28]",359.8
1311,24889528,59,2,2000000,2015,"[2, 1]",58374.8
1312,24889530,59,2,2000000,2015,"[2, 3]",158.4
1313,24889531,59,2,2000000,2015,"[2, 4]",785.7
1314,24889533,59,2,2000000,2015,"[2, 6]",29.9
1315,24889534,59,2,2000000,2015,"[2, 7]",281.1
1316,24889535,59,2,2000000,2015,"[2, 8]",345533.0
1317,24889539,59,2,2000000,2015,"[2, 12]",10604.0
1318,24889542,59,2,2000000,2015,"[2, 15]",2682.0
1319,24889548,59,2,2000000,2015,"[2, 21]",55073.9
1320,24889556,59,2,2000000,2015,"[2, 29]",19112.3
1321,24889558,59,2,2000000,2015,"[2, 31]",5159.1
1322,24889559,59,2,2000000,2015,"[3, 1]",1399.0
1323,24889565,59,2,2000000,2015,"[3, 7]",0.5
1324,24889572,59,2,2000000,2015,"[3, 14]",42.6
1325,24889574,59,2,2000000,2015,"[3, 16]",195.9
1326,24889953,59,2,2000000,2015,"[15, 23]",678.3
1327,24889955,59,2,2000000,2015,"[15, 25]",384.2
1328,24889956,59,2,2000000,2015,"[15, 26]",99.6
1329,24889957,59,2,2000000,2015,"[15, 27]",836.4
1330,24889962,59,2,2000000,2015,"[16, 1]",104.4
1331,24889974,59,2,2000000,2015,"[16, 13]",89.4
1332,24889982,59,2,2000000,2015,"[16, 21]",2234.7
1333,24889988,59,2,2000000,2015,"[16, 27]",2391.1
1334,24889990,59,2,2000000,2015,"[16, 29]",1.2
1335,24889992,59,2,2000000,2015,"[16, 31]",306.0
1336,24890395,59,2,2000000,2015,"[29, 31]",7431.8
1337,24890435,59,2,2000000,2015,"[31, 9]",7504.6
1338,24890436,59,2,2000000,2015,"[31, 10]",55987.5
1339,24890437,59,2,2000000,2015,"[31, 11]",102331.2
1340,24890438,59,2,2000000,2015,"[31, 12]",1134.1
1341,24890439,59,2,2000000,2015,"[31, 13]",42244.5
1342,24890440,59,2,2000000,2015,"[31, 14]",39176.5
1343,24890441,59,2,2000000,2015,"[31, 15]",1199.7
1344,24890442,59,2,2000000,2015,"[31, 16]",84634.8
1345,24890443,59,2,2000000,2015,"[31, 17]",6200.5
1346,24890444,59,2,2000000,2015,"[31, 18]",14836.1
1347,24890719,59,2,2000000,2015,"[40, 14]",110.5
1348,24890720,59,2,2000000,2015,"[40, 15]",1199.6
1349,24890721,59,2,2000000,2015,"[40, 16]",222.5
1350,24890722,59,2,2000000,2015,"[40, 17]",0.2
1351,24890723,59,2,2000000,2015,"[40, 18]",14836.1
1352,24890726,59,2,2000000,2015,"[40, 21]",6446.1
1353,24890728,59,2,2000000,2015,"[40, 23]",15.4
1354,24890734,59,2,2000000,2015,"[40, 29]",4713.5
1355,24890736,59,2,2000000,2015,"[40, 31]",3187.9
1356,24890757,59,2,2000000,2015,"[41, 21]",0.9
1357,24890759,59,2,2000000,2015,"[41, 23]",13.4
1358,24890765,59,2,2000000,2015,"[41, 29]",608.6
1359,24890767,59,2,2000000,2015,"[41, 31]",2253.1
1360,24890768,59,2,2000000,2015,"[42, 1]",72.9
1361,24890770,59,2,2000000,2015,"[42, 3]",158.4
1362,24890771,59,2,2000000,2015,"[42, 4]",783.2
1363,24890773,59,2,2000000,2015,"[42, 6]",29.9
1364,24890774,59,2,2000000,2015,"[42, 7]",281.7
1365,24890776,59,2,2000000,2015,"[42, 9]",633.9
1366,24890777,59,2,2000000,2015,"[42, 10]",13116.9
1367,24890778,59,2,2000000,2015,"[42, 11]",34132.3
1368,24890779,59,2,2000000,2015,"[42, 12]",11738.1
1369,24890780,59,2,2000000,2015,"[42, 13]",7143.2
1370,24890781,59,2,2000000,2015,"[42, 14]",1566.2
1371,24890782,59,2,2000000,2015,"[42, 15]",2675.4
1372,24890783,59,2,2000000,2015,"[42, 16]",4984.6
1373,24890784,59,2,2000000,2015,"[42, 17]",476.4
1374,24890788,59,2,2000000,2015,"[42, 21]",48790.1
1375,24890790,59,2,2000000,2015,"[42, 23]",83.8
1376,24890793,59,2,2000000,2015,"[42, 26]",126.0
1377,24890794,59,2,2000000,2015,"[42, 27]",2544.7
1378,24890795,59,2,2000000,2015,"[42, 28]",359.8
1379,24890796,59,2,2000000,2015,"[42, 29]",44517.7
1380,24890798,59,2,2000000,2015,"[42, 31]",15511.1
1381,24890801,59,2,2000000,2015,"[43, 3]",158.4
1382,24890802,59,2,2000000,2015,"[43, 4]",783.2
1383,24890805,59,2,2000000,2015,"[43, 7]",173.2
1384,24891160,59,2,2000000,2015,"[54, 21]",32235.0
1385,24891162,59,2,2000000,2015,"[54, 23]",71.0
1386,24891165,59,2,2000000,2015,"[54, 26]",126.0
1387,24891166,59,2,2000000,2015,"[54, 27]",204.5
1388,24891167,59,2,2000000,2015,"[54, 28]",359.8
1389,24891168,59,2,2000000,2015,"[54, 29]",25292.9
1390,24891170,59,2,2000000,2015,"[54, 31]",14947.4
1391,24889776,59,2,2000000,2015,"[10, 1]",49623.2
1392,24889788,59,2,2000000,2015,"[10, 13]",636.0
1393,24889796,59,2,2000000,2015,"[10, 21]",158.9
1394,24889802,59,2,2000000,2015,"[10, 27]",1590.5
1395,24889806,59,2,2000000,2015,"[10, 31]",298.3
1396,24889807,59,2,2000000,2015,"[11, 1]",9973.4
1397,24889819,59,2,2000000,2015,"[11, 13]",38.9
1398,24889827,59,2,2000000,2015,"[11, 21]",2464.0
1399,24889833,59,2,2000000,2015,"[11, 27]",2660.0
1400,24889837,59,2,2000000,2015,"[11, 31]",1880.8
1401,24889850,59,2,2000000,2015,"[12, 13]",3.5
1402,24889858,59,2,2000000,2015,"[12, 21]",2620.5
1403,24889868,59,2,2000000,2015,"[12, 31]",150.7
1404,24889923,59,2,2000000,2015,"[14, 24]",1.7000000000000002
1405,24890106,59,2,2000000,2015,"[20, 21]",8840.6
1406,24890108,59,2,2000000,2015,"[20, 23]",678.3
1407,24890109,59,2,2000000,2015,"[20, 24]",1.7000000000000002
1408,24890110,59,2,2000000,2015,"[20, 25]",384.2
1409,24890111,59,2,2000000,2015,"[20, 26]",99.6
1410,24890112,59,2,2000000,2015,"[20, 27]",7478.1
1411,24890114,59,2,2000000,2015,"[20, 29]",1.2
1412,24890116,59,2,2000000,2015,"[20, 31]",2635.8
1413,24890207,59,2,2000000,2015,"[23, 29]",23801.7
1414,24890238,59,2,2000000,2015,"[24, 29]",3796.5
1415,24890240,59,2,2000000,2015,"[24, 31]",10996.9
1416,24890269,59,2,2000000,2015,"[25, 29]",1377.3
1417,24890486,59,2,2000000,2015,"[32, 29]",656.6
1418,24890497,59,2,2000000,2015,"[33, 9]",7504.6
1419,24890498,59,2,2000000,2015,"[33, 10]",55987.5
1420,24890499,59,2,2000000,2015,"[33, 11]",102331.2
1421,24890500,59,2,2000000,2015,"[33, 12]",1134.1
1422,24890501,59,2,2000000,2015,"[33, 13]",42244.5
1423,24890502,59,2,2000000,2015,"[33, 14]",39176.5
1424,24890503,59,2,2000000,2015,"[33, 15]",1199.7
1425,24890504,59,2,2000000,2015,"[33, 16]",84634.8
1426,24890505,59,2,2000000,2015,"[33, 17]",6200.5
1427,24890506,59,2,2000000,2015,"[33, 18]",14836.1
1428,24890517,59,2,2000000,2015,"[33, 29]",30728.8
1429,24890519,59,2,2000000,2015,"[33, 31]",18428.7
1430,24890610,59,2,2000000,2015,"[36, 29]",2682.0
1431,24890612,59,2,2000000,2015,"[36, 31]",1330.7
1432,24890625,59,2,2000000,2015,"[37, 13]",0.1
1433,24890807,59,2,2000000,2015,"[43, 9]",633.9
1434,24890812,59,2,2000000,2015,"[43, 14]",1566.2
1435,24890813,59,2,2000000,2015,"[43, 15]",2675.4
1436,24890814,59,2,2000000,2015,"[43, 16]",4977.1
1437,24890819,59,2,2000000,2015,"[43, 21]",5410.1
1438,24890861,59,2,2000000,2015,"[45, 1]",72.9
1439,24890866,59,2,2000000,2015,"[45, 6]",29.9
1440,24890867,59,2,2000000,2015,"[45, 7]",108.5
1441,24890870,59,2,2000000,2015,"[45, 10]",13116.9
1442,24890871,59,2,2000000,2015,"[45, 11]",34132.3
1443,24890872,59,2,2000000,2015,"[45, 12]",11738.1
1444,24890873,59,2,2000000,2015,"[45, 13]",7143.1
1445,24890876,59,2,2000000,2015,"[45, 16]",7.5
1446,24890877,59,2,2000000,2015,"[45, 17]",476.4
1447,24890881,59,2,2000000,2015,"[45, 21]",43380.0
1448,24890883,59,2,2000000,2015,"[45, 23]",83.8
1449,24890886,59,2,2000000,2015,"[45, 26]",126.0
1450,24890887,59,2,2000000,2015,"[45, 27]",2544.7
1451,24890888,59,2,2000000,2015,"[45, 28]",359.8
1452,24890889,59,2,2000000,2015,"[45, 29]",44517.7
1453,24890891,59,2,2000000,2015,"[45, 31]",15511.1
1454,24890898,59,2,2000000,2015,"[46, 7]",108.5
1455,24890902,59,2,2000000,2015,"[46, 11]",0.2
1456,24890904,59,2,2000000,2015,"[46, 13]",136.6
1457,24890908,59,2,2000000,2015,"[46, 17]",0.4
1458,24890912,59,2,2000000,2015,"[46, 21]",11020.2
1459,24890914,59,2,2000000,2015,"[46, 23]",12.7
1460,24890918,59,2,2000000,2015,"[46, 27]",20.2
1461,24890919,59,2,2000000,2015,"[46, 28]",0.1
1462,24890920,59,2,2000000,2015,"[46, 29]",17687.2
1463,24890922,59,2,2000000,2015,"[46, 31]",563.7
1464,24890933,59,2,2000000,2015,"[47, 11]",442.2
1465,24890949,59,2,2000000,2015,"[47, 27]",23.8
1466,24890951,59,2,2000000,2015,"[47, 29]",1537.7
1467,24890963,59,2,2000000,2015,"[48, 10]",12702.2
1468,24890964,59,2,2000000,2015,"[48, 11]",30353.0
1469,24890970,59,2,2000000,2015,"[48, 17]",208.3
1470,24890974,59,2,2000000,2015,"[48, 21]",124.8
1471,24890980,59,2,2000000,2015,"[48, 27]",2190.1
1472,24891073,59,2,2000000,2015,"[51, 27]",2320.0
1473,24891075,59,2,2000000,2015,"[51, 29]",1537.7
1474,24891078,59,2,2000000,2015,"[52, 1]",48.4
1475,24891083,59,2,2000000,2015,"[52, 6]",29.9
1476,24891087,59,2,2000000,2015,"[52, 10]",133.2
1477,24891090,59,2,2000000,2015,"[52, 13]",5103.6
1478,24891094,59,2,2000000,2015,"[52, 17]",147.9
1479,24891098,59,2,2000000,2015,"[52, 21]",13947.6
1480,24891100,59,2,2000000,2015,"[52, 23]",50.6
1481,24891103,59,2,2000000,2015,"[52, 26]",118.8
1482,24891104,59,2,2000000,2015,"[52, 27]",113.8
1483,24891105,59,2,2000000,2015,"[52, 28]",341.8
1484,24891106,59,2,2000000,2015,"[52, 29]",11597.0
1485,24891108,59,2,2000000,2015,"[52, 31]",8428.5
1486,24891109,59,2,2000000,2015,"[53, 1]",24.5
1487,24891118,59,2,2000000,2015,"[53, 10]",262.5
1488,24891119,59,2,2000000,2015,"[53, 11]",1366.9
1489,24891121,59,2,2000000,2015,"[53, 13]",1902.9
1490,24891124,59,2,2000000,2015,"[53, 16]",7.5
1491,24891125,59,2,2000000,2015,"[53, 17]",119.8
1492,24891129,59,2,2000000,2015,"[53, 21]",18287.4
1493,24891131,59,2,2000000,2015,"[53, 23]",20.5
1494,24891134,59,2,2000000,2015,"[53, 26]",7.2
1495,24891135,59,2,2000000,2015,"[53, 27]",90.7
1496,24891136,59,2,2000000,2015,"[53, 28]",18.0
1497,24891137,59,2,2000000,2015,"[53, 29]",13695.9
1498,24891139,59,2,2000000,2015,"[53, 31]",6518.9
1499,24891140,59,2,2000000,2015,"[54, 1]",72.9
1500,24891145,59,2,2000000,2015,"[54, 6]",29.9
1501,24891149,59,2,2000000,2015,"[54, 10]",395.7
1502,24891150,59,2,2000000,2015,"[54, 11]",1366.9
1503,24891152,59,2,2000000,2015,"[54, 13]",7006.5
1504,24891155,59,2,2000000,2015,"[54, 16]",7.5
1505,24891156,59,2,2000000,2015,"[54, 17]",267.7
1506,24891042,59,2,2000000,2015,"[50, 27]",106.1
1507,24891056,59,2,2000000,2015,"[51, 10]",12721.2
1508,24891057,59,2,2000000,2015,"[51, 11]",32765.1
1509,24891058,59,2,2000000,2015,"[51, 12]",11738.1
1510,24891063,59,2,2000000,2015,"[51, 17]",208.3
1511,24891067,59,2,2000000,2015,"[51, 21]",124.8
1512,24889585,59,2,2000000,2015,"[3, 27]",22.4
1513,24889590,59,2,2000000,2015,"[4, 1]",59773.9
1514,24889592,59,2,2000000,2015,"[4, 3]",158.4
1515,24889593,59,2,2000000,2015,"[4, 4]",785.7
1516,24889595,59,2,2000000,2015,"[4, 6]",29.9
1517,24889596,59,2,2000000,2015,"[4, 7]",281.7
1518,24889597,59,2,2000000,2015,"[4, 8]",346093.8
1519,24889601,59,2,2000000,2015,"[4, 12]",10604.0
1520,24889603,59,2,2000000,2015,"[4, 14]",42.6
1521,24889604,59,2,2000000,2015,"[4, 15]",2682.0
1522,24889605,59,2,2000000,2015,"[4, 16]",195.9
